id,popularity,vote_average,vote_count,averageRating,numVotes
826931,0.6,0.0,0,6.9,24
826935,0.6,0.0,0,5.2,25
826863,"0,73",0.0,0,Marianna Simnett,"Charlie Fox, Marianna Simnett"
826901,0.6,0.0,0,7.6,
827525,"\\"" a writer""",0.0,0,United States of America,
827554,0.6,0.0,0,7.8,8
827555,0.6,0.0,0,5.5,25
827556,0.6,0.0,0,5.8,25
827561,"0,6",0.0,0,7.1,74
827661,0.6,0.0,,5.6,16
827664,0.6,0.0,0,6.7,12
827584,0.6,0.0,0,,55
827580,0.6,0.0,0,,33
827609,"0,6",0.0,0,5.3,20
827349,0.6,0.0,0,6.5,17
827278,0.6,0.0,0,7.6,24
827431,"1,235",0.0,0,7.3,57
827436,0.6,0.0,0,,39
827449,0.6,0.0,0,7.4,6
829656,0.6,0.0,0,7.5,11
829660,0.6,0.0,0,7.2,10
829661,0.6,0.0,0,5.5,31
829666,0.6,0.0,0,,20
829732,1.4,0.0,,7.5,38
829720,"0,6",0.0,0,5.4,
829754,0.613,0.0,0,3.8,19
829452,"0,6",0.0,0,4.2,24
829448,1.375,0.0,0,8.5,39
829447,0.6,0.0,0,,94
829437,0.6,0.0,0,8.8,61
829399,0.6,0.0,0,6.0,8
829404,0.6,0.0,0,,6
829584,0.6,0.0,0,,25
829520,0.6,0.0,,5.7,7
829523,"0,6",0.0,,9.6,15
830056,0.6,0.0,0,6.1,22
830069,0.6,0.0,0,3.7,43
829996,2.278,0.0,0,7.0,66
829991,"0,704",0.0,0,6.9,37
830076,0.6,0.0,,7.5,7
830084,0.6,0.0,0,7.6,6
830080,0.6,0.0,,8.7,12
829824,0.6,0.0,0,7.1,14
829832,the Black Roses assault his grand-daughter and leave her for dead. Now with nowhere else to turn and the gang's power only increasing,0.0,0,English,
829876,1.227,0.0,0,4.1,27
829821,0.6,0.0,0,8.7,10
829933,1.542,10.0,0,5.3,67
829946,0.613,0.0,0,7.7,13
829967,0.6,0.0,0,7.3,10
829887,0.6,0.0,0,,8
829895,0.6,0.0,0,7.1,8
828833,1.115,0.0,,6.5,12
828854,0.6,0.0,0,,13
828879,0.6,0.0,0,6.9,19
828819,0.694,0.0,0,7.0,77
828799,0.6,0.0,0,7.4,
828801,0.86,0.0,0,8.5,14
828816,"0,6",0.0,0,7.0,13
828960,"0,84",0.0,0,7.1,7
828936,1.281,0.0,0,5.9,1999
828891,0.6,0.0,0,7.5,101
828914,0.713,0.0,0,4.1,26
828918,"which leads him into an introspective struggle that will reveal to him the truth about existence.\"",0.0,0,Eduardo Gallardo Lara,6.2
828928,0.6,0.0,0,6.6,34
828617,0.611,0.0,0,6.1,16
828647,1.4,0.0,0,8.8,11
828554,0.6,0.0,0,7.8,39
828602,0.6,0.0,0,6.0,39
828716,1.186,0.0,0,3.4,51
828737,0.6,0.0,0,,28
828752,0","862""",0.0,0,5.8,19
828683,0.857,0.0,0,,131
828666,0.6,0.0,0,,9
829235,0.6,0.0,0,7.7,10
829243,0.859,0.0,0,4.6,33
829257,0.6,0.0,0,5.8,22
829187,0.604,0.0,0,4.8,179
829294,1.113,0.0,,,381
829283,0.894,0.0,0,7.9,80
829308,0.963,0.0,0,4.9,136
829317,"0,6",0.0,0,5.9,33
829322,0.6,0.0,0,8.1,13
829058,0.652,0.0,0,,47
829092,0.6,0.0,0,7.1,17
829008,0.677,0.0,0,7.2,11
828995,"2,45",0.0,0,4.2,155
829180,0.6,0.0,0,6.7,6
837790,0.6,0.0,0,7.2,18
837755,0.6,0.0,0,5.7,28
837760,0.922,0.0,0,,31
837895,0.6,0.0,0,4.6,30
837835,"someone decided he wanted to die. Path must be passed. Faith to be gathered. Life to be lived!\\""\""""",0.0,0,Emil Bonev,6.0
837572,0.851,0.0,0,6.3,19
837574,1.197,0.0,0,6.3,73
837529,0.6,0.0,0,4.4,9
837650,0.6,0.0,0,7.9,15
837614,0.6,0.0,0,5.4,31
837641,0.6,0.0,,8.0,
837640,0.6,0.0,0,8.0,13
838228,0.61,0.0,0,6.4,13
838240,2.684,0.0,0,7.6,
838133,0.898,0.0,0,7.1,24
838141,1.527,0.0,0,7.1,132
838149,0.6,0.0,0,6.9,21
838153,0.6,0.0,0,,10
838156,0.6,0.0,0,8.4,22
838157,0.607,0.0,0,5.7,31
838322,0.886,0.0,0,4.4,30
838303,0.6,0.0,0,5.3,69
838309,0.6,0.0,0,9.3,13
838279,"0,6",0.0,0,7.1,
838291,0.6,0.0,0,6.3,37
838117,0.6,0.0,0,8.2,9
838015,0.607,0.0,0,7.2,16
837963,"0,6",0.0,0,6.0,22
837922,and Bai Yu Tang,0.0,0,,Francis Nam
837931,"\\"" is about a large format still photographer and his journey in the wilderness of the American West. After exploring different options and formats""",0.0,0,,"Máté Boegi, Ben Braham Ziryab"
837950,0.6,0.0,0,7.9,10
837958,0.612,0.0,0,4.7,69
838075,1.231,0.0,0,7.0,11
838101,0.6,0.0,0,6.9,16
838110,0.6,0.0,0,,9
836930,0.6,0.0,0,6.6,97
836958,0.6,0.0,0,6.0,34
836882,"0,6",0.0,0,,103
837020,3.047,0.0,0,8.1,62
837017,0.6,0.0,0,,7
836754,0.6,0.0,0,8.1,21
836777,0.6,0.0,0,7.0,12
836838,0.898,0.0,0,,42
836819,1.478,0.0,0,5.8,90
837056,0.6,0.0,0,5.8,28
837335,3.715,0.0,0,7.3,23119
837311,"misfortune and redemption,\"",0.0,0,Barry Pollack,5.7
837348,0.6,0.0,0,4.3,37
837249,1","102""",0.0,0,6.9,20
837379,0.6,0.0,0,,
837390,"euphoric, You are Bo, That is all you know, A name and a sentence: find a way out or join the dust,\"",0.0,0,André Borelli,6.8
837406,0.6,0.0,0,6.6,10
837112,0.6,0.0,0,7.6,18
837134,0.6,0.0,0,7.9,61
837242,Tom becomes increasingly paranoid about what may be lurking outside their front door at night.\""""",0.0,0,Christopher Poole,6.5
837087,0.6,0.0,0,6.5,16
837090,0.6,0.0,0,7.7,59
837195,0.6,0.0,0,6.4,10
837214,2.01,0.0,0,6.0,158
837219,0.612,0.0,0,6.5,25
837225,"0,6",0.0,0,6.6,43
837178,0.6,0.0,0,9.0,9
839455,0.6,0.0,0,7.3,24
839461,0.6,0.0,0,6.8,9
839380,they plunge headlong into adventures.  Nastya Ivleeva,0.0,0,Documentary,
839369,12.702,0.0,0,6.7,73952
839402,0.6,0.0,0,7.2,6
839415,0.6,0.0,0,6.6,143
839543,0.612,0.0,0,6.2,16
839557,"0,6",0.0,0,4.5,15
839514,1.264,0.0,0,7.3,129
839262,0.6,0.0,0,9.2,5
839207,1.537,0.0,0,7.5,1859
839360,0.6,0.0,0,8.4,18
839315,1.144,0.0,0,7.2,69
839291,"0,6",0.0,0,6.2,25
839296,0.612,0.0,0,6.2,13
839860,"3,123",0.0,0,,32
839852,0.84,0.0,0,,11
839826,5 different film and video formats,0.0,0,Jenni Tooley,Jenni Tooley
839900,0.6,0.0,0,6.6,5
839958,0.6,0.0,0,8.0,22
839983,0.626,0.0,0,5.4,124
839910,0.6,0.0,0,7.0,35
839902,6.092,0.0,0,5.8,187
839650,0.6,0.0,0,5.7,16
839799,0.6,0.0,0,6.5,16
839792,0.6,0.0,0,6.6,28
839693,0.6,0.0,0,7.9,
839709,0.704,0.0,0,7.1,
838660,0.6,0.0,0,9.6,23
838663,0.674,0.0,0,6.9,280
838669,0.6,0.0,0,7.9,7
838578,0.6,0.0,,7.0,39
838607,"0,6",0.0,0,7.0,5
838718,1.092,0.0,0,4.0,86
838675,"0,612",0.0,0,,55
838694,"0,6",0.0,0,8.6,
838454,"0,6",0.0,0,6.3,
838460,0.6,0.0,0,8.2,15
838461,0.6,0.0,0,6.2,88
838421,0.6,0.0,0,5.5,7
838390,1.501,0.0,0,6.9,55
838517,0.667,0.0,0,,8
838471,0.714,0.0,0,6.0,13
839000,0.647,0.0,0,7.7,37
839017,3.023,0.0,0,3.7,350
838990,"0,6",0.0,0,7.3,104
839159,0.6,0.0,0,4.4,7
839149,0.946,0.0,0,6.2,8
839147,0.6,0.0,0,6.1,
839165,0.609,0.0,0,5.8,911
839182,"0,6",0.0,0,6.1,721
839085,0.6,0.0,0,7.8,17
839097,0.615,0.0,0,2.7,273
838947,0.6,0.0,0,7.1,10
838803,0.6,0.0,0,8.1,15
838770,0.625,0.0,0,9.5,13
838768,0.6,0.0,0,8.9,8
838766,0.6,0.0,0,9.1,
838913,"0,6",0.0,0,8.5,8
838869,0.6,0.0,0,7.8,14
838901,0.6,0.0,0,6.7,12
838880,"1,553",0.0,0,7.0,116
838900,0.6,0.0,0,8.8,9
834520,"0,689",0.0,0,8.3,7
834540,0.6,0.0,0,5.8,
834480,"0,852",0.0,0,6.5,15
834488,0.6,0.0,0,4.9,15
834549,0.646,0.0,0,,12
834619,1.4,0.0,0,3.0,210
834600,0.6,0.0,0,6.4,14
834583,0.85,0.0,0,6.3,30
834327,0.6,0.0,0,8.2,9
834326,0.6,0.0,0,6.4,11
834323,0.6,0.0,0,6.4,30
834342,0.6,0.0,0,5.4,72
834279,0.6,0.0,0,6.4,41
834912,"0,651",0.0,0,,23
834874,"0,6",0.0,0,6.1,17
834898,0.6,0.0,0,3.6,137
835012,0.6,0.0,0,5.2,15
835021,0.6,0.0,0,6.5,6
835020,0.6,0.0,0,6.8,8
835013,0.6,0.0,0,5.6,54
834962,1.346,0.0,0,7.2,257
834973,0.856,0.0,0,5.8,26
834992,0.6,0.0,0,6.5,12
834859,0.812,0.0,0,7.6,163
834746,0.6,0.0,0,,26
834669,1.597,0.0,0,6.3,125
834662,Beast of Whitehall) who lead them on the search for their quarry. The Journey takes a deep look into the subject of bigfoot,0.0,0,Documentary,Small Town Monsters
834699,"0,822",0.0,0,8.3,8
834843,0.6,0.0,0,6.8,27
834781,0.606,0.0,0,5.5,56
834770,0.871,0.0,0,3.7,52
834795,0.613,0.0,0,6.9,65
834275,1.733,0.0,0,9.0,12
833709,0.651,0.0,0,6.9,46
833706,1.506,0.0,0,6.7,36
833720,0.6,0.0,0,7.4,54
833729,0.6,0.0,0,7.0,25
833674,0.6,0.0,0,7.2,10
833668,0.6,0.0,0,7.3,32
833684,0.6,0.0,0,,35
833687,0.614,0.0,0,7.0,13
833688,0.6,0.0,0,7.7,20
833840,0.6,0.0,0,2.5,55
833820,0.967,0.0,0,6.5,83
833785,1.216,0.0,0,7.8,
833749,0.605,0.0,0,4.9,184
833811,1.043,0.0,0,7.7,200
833510,and shadows experienced ghost hunters and paranormal investigators. As an open-minded sceptic,0.0,0,,
833628,0.896,0.0,0,7.4,24
833626,0.6,0.0,0,7.3,
833590,0.6,0.0,,4.3,40
833584,1.98,0.0,0,6.9,8
834138,0.6,0.0,0,6.2,12
834157,0.6,0.0,0,7.1,9
834234,0.874,0.0,0,8.2,
834221,0.911,0.0,0,6.7,101
834272,0.686,0.0,0,8.6,23
834187,0.6,0.0,0,7.5,35
834186,1.169,0.0,0,4.8,88
833892,0.6,0.0,0,7.4,20
833920,"1,609",0.0,0,6.2,35
833938,1.152,0.0,0,8.4,29
834031,0.944,0.0,,9.0,211
836149,0.6,0.0,0,6.3,17
836182,0.6,0.0,0,4.0,11
836115,0.6,0.0,0,6.8,12
836243,0.6,0.0,0,6.6,58
836196,1.253,0.0,0,6.5,79
836108,1.355,0.0,0,5.8,
835955,0.666,0.0,0,6.7,41
835932,"0,611",0.0,0,4.0,68
836059,0.711,0.0,,6.8,75
836020,0.6,0.0,0,6.6,29
836040,0.68,0.0,0,7.7,25
836044,0.818,0.0,0,,6
836045,0.6,0.0,0,6.7,40
836566,1.112,0.0,0,8.4,23
836502,0.6,0.0,0,7.8,21
836508,"where such different boys and girls have one love - music, Life separates friends",0.0,0,Soviet Union,
836512,0.6,0.0,0,6.9,21
836521,0.847,0.0,0,5.8,13
836665,"0,883",0.0,0,,83
836637,"0,6",0.0,0,7.2,9
836599,0.909,0.0,0,6.8,
835359,0.6,0.0,0,8.4,40
835363,0.882,0.0,0,6.1,62
835368,0.6,0.0,,7.2,18
835378,0.6,0.0,,,6
835380,0.6,0.0,0,6.9,24
835288,the event will take place at The Great American Music Hall in San Francisco and will see the Bay Area metallers digging deep into their catalog to perform older favorites,0.0,0,,Mark Austin Heim
835317,1.103,0.0,0,6.5,
835332,0.6,0.0,0,8.2,20
835411,0.6,0.0,0,7.3,204
835406,"1,332",0.0,0,,64
835113,3.834,0.0,0,6.6,76582
835094,0.6,0.0,0,6.5,24
835103,"0,6",0.0,0,7.0,8
835062,2.534,0.0,,8.6,22
835049,"0,6",0.0,0,6.7,540
835084,0.6,0.0,0,6.0,
835243,0.617,0.0,0,6.2,49
835247,0.6,0.0,0,,80
835255,0.6,0.0,0,6.6,10
835278,0.6,0.0,0,7.6,17
835693,0.6,0.0,0,6.0,5
835722,1967. The short film’s stance on this air crash tends to express the hardships of the aerospace industry and praise the greatness of the astronauts,0.0,0,,"Lauric Bonnemort, Clémentin Massin, Pierre Vallerich"
835877,1.113,0.0,0,8.2,13
835884,0.6,0.0,0,,17
835805,0.6,0.0,0,7.4,9
835826,0.6,0.0,0,6.6,14
835674,0.6,0.0,0,7.4,38
835525,1.253,0.0,0,6.0,15
835491,"0,6",0.0,0,8.6,6
835507,0.6,0.0,0,1.6,28
835641,0.651,0.0,0,7.3,
835640,1.425,0.0,0,7.3,20
835639,1.216,0.0,0,4.5,133
835624,1.455,6.0,0,6.5,71
835657,1.221,0.0,0,5.4,426
817677,0.6,0.0,0,,8
817680,0.6,0.0,0,6.2,6
817828,0.606,0.0,0,,
817812,0.6,0.0,0,6.1,8
817793,0.673,0.0,0,6.5,40
817805,0.907,0.0,0,6.8,91
817523,0.6,0.0,0,9.2,182
817513,0.6,0.0,0,7.0,35
817531,0.6,0.0,0,6.3,15
817533,0.6,0.0,0,6.9,11
817478,1.4,0.0,0,6.1,
817490,"1,295",0.0,0,2.7,171
817493,"0,6",0.0,,7.0,31
817623,"0,6",0.0,0,8.4,11
817605,0.6,0.0,0,7.8,
817642,1.4,0.0,0,"cop, lawyer, criminal",Rocky Ramsey
817572,0.6,0.0,0,6.6,9
818236,0.6,0.0,0,7.0,6
818101,0.6,0.0,,,15
818053,"0,608",0.0,0,6.6,9
818162,0.6,0.0,0,5.8,14
818168,0.6,0.0,0,7.8,
818171,0.6,0.0,0,,8
818172,0.6,0.0,,8.1,14
818018,"0,6",0.0,0,6.1,14
816949,0.711,0.0,0,,
816958,0.86,0.0,0,7.5,12
816947,"0,6",0.0,0,8.0,14
816969,0.6,0.0,0,6.4,
816914,0.6,0.0,0,7.2,
817064,0.6,0.0,0,6.9,22
817067,0.605,0.0,0,7.4,12
816996,"0,617",0.0,0,3.1,35
817007,"0,6",0.0,0,7.5,67
816752,0.608,0.0,0,5.9,17
816707,3.392,0.0,0,4.9,839
816697,0.6,0.0,0,5.9,42
816694,0.951,0.0,0,7.6,136
816791,0.6,0.0,0,7.0,11
816888,5.226,0.0,0,6.4,679
816805,0.6,0.0,0,5.4,7
816812,0.609,0.0,0,6.7,21
816819,"0,61",0.0,0,6.9,
816826,1.112,0.0,0,6.8,22
816830,0.856,0.0,0,3.9,57
817277,0.847,0.0,0,,31
817275,0.6,0.0,0,6.9,19
817291,0.98,0.0,0,6.7,
817312,0.6,0.0,0,5.6,7
817431,"0,6",0.0,0,8.6,21
817436,0.606,0.0,0,8.1,14
817442,0.868,0.0,0,6.6,29
817365,"0,6",0.0,0,5.7,6
817270,0.6,0.0,0,8.9,
817119,"0,6",0.0,0,4.9,15
817120,1.118,0.0,0,7.3,16
817246,0.611,0.0,0,8.4,47
818237,0.623,0.0,0,7.2,33
819372,0.6,0.0,0,6.4,3393
819544,1.107,0.0,0,7.8,17
819476,0.6,0.0,0,6.3,44
819480,0.606,0.0,0,8.5,11
819211,0.6,0.0,0,5.4,155
819163,"0,741",0.0,0,,61
819160,0.6,0.0,,8.0,25
819180,0.6,0.0,0,7.5,19
819199,0.695,0.0,0,4.9,193
819202,0.84,0.0,0,5.9,113
819205,0.607,0.0,0,6.3,31
819330,0.6,0.0,0,8.2,17
819333,0.6,0.0,0,8.1,8
819259,0.6,0.0,0,6.0,35
819296,0.6,0.0,0,8.7,35
819298,0.6,0.0,0,6.5,21
819299,0.6,0.0,0,6.8,64
819940,1.4,0.0,0,6.7,33
819849,0.6,0.0,0,8.6,76
819623,0.6,0.0,0,6.5,15
819644,"0,943",0.0,,6.4,33
819651,0.6,0.0,0,6.8,10
819604,0.6,0.0,0,6.1,236
819569,"0,6",0.0,0,5.4,3172
819582,2.073,0.0,0,7.0,74
819703,0.6,0.0,0,4.1,
819657,0.602,0.0,,8.0,11
819681,0.6,0.0,0,8.1,
819152,"0,6",0.0,0,4.7,64
818444,"0,84",0.0,,,20
818438,0.6,0.0,0,7.2,9
818491,0.618,0.0,,4.4,252
818500,1.834,0.0,0,7.5,40
818668,0.6,0.0,0,6.3,12
818589,0.6,0.0,0,6.8,15
818285,1.284,0.0,0,,67
818303,0.6,0.0,0,7.1,54
818314,0.6,0.0,0,7.2,88
818239,0.61,0.0,0,7.0,
818267,0.6,0.0,0,7.0,44
818269,1.712,0.0,0,3.5,140
818270,"0,936",0.0,0,7.5,38
818418,0.6,0.0,0,5.7,11
818353,1.101,0.0,0,6.5,68
818358,0.6,0.0,,7.5,8
818940,0.856,0.0,0,6.1,16
818943,0.6,0.0,0,6.7,18
818941,0.6,0.0,,7.8,10
818932,0.6,0.0,0,5.7,19
819126,1.11,0.0,0,8.0,13
819115,0.6,0.0,,,
819130,0.6,0.0,0,7.2,7
819146,1.4,0.0,0,,24
819084,1.441,0.0,0,7.4,56
818920,0.6,0.0,,7.2,17
818699,0.658,0.0,0,6.5,33
818723,0.6,0.0,0,,23
818904,0.659,0.0,,4.0,11
818910,1.37,0.0,0,7.5,15
818805,0.6,0.0,0,7.2,12
818836,0.84,0.0,0,6.1,141
818837,0.6,0.0,0,,13
813603,0.6,0.0,0,7.8,11
813589,0.6,0.0,0,4.4,16
813587,0.6,0.0,0,5.6,46
813583,0.6,0.0,0,5.2,12
813610,0.6,0.0,0,,46
813553,0.6,0.0,0,8.1,11
813737,0.6,0.0,0,7.1,117
813630,0.748,0.0,0,7.5,186
813658,1.203,0.0,0,4.1,129
813399,0.6,0.0,0,7.4,72
813364,1.71,0.0,0,7.5,98
813509,0.865,0.0,0,4.8,27
813416,0.6,0.0,0,8.2,44
814019,0.6,0.0,0,6.0,13
814024,0.6,0.0,0,6.9,7
814029,1.48,0.0,0,3.4,156
814048,0.6,0.0,0,8.5,13
814135,0.6,0.0,0,5.5,6
813754,0.6,0.0,0,5.3,
813826,0.6,0.0,0,7.2,344
813815,after and during the events that happened in Pulp Fiction. Z and M are on a road to success running their Pawn shop when an investigating officer of the law becomes suspicious of felonious activity happening in and around Z and M's Pawn. Detective Pine (Joe Makowski),0.0,,,
813848,2.04,0.0,0,3.7,55
813940,0.6,0.0,0,8.7,53
813863,1.264,0.0,,7.5,235
812771,0.6,0.0,0,7.7,8
812796,0.6,0.0,0,5.9,52
812728,0.6,0.0,0,6.7,16
812712,"0,895",0.0,0,6.4,
812731,0.6,0.0,0,3.3,10
812879,0.6,0.0,0,7.7,18
812914,0.6,0.0,0,7.6,35
812918,0.6,0.0,0,7.4,
812834,0.6,0.0,0,6.8,177
812847,1.403,0.0,0,8.3,41
812857,0.6,0.0,0,8.3,8
812547,0.6,0.0,0,4.3,27
812568,0.618,0.0,0,7.5,85
812569,0.6,0.0,0,6.7,
812498,including poisonous liquids,0.0,0,,Robbie Smith
812669,0.6,0.0,0,6.2,45
812653,0.848,0.0,0,8.5,8
812648,0.6,0.0,0,8.4,13
812608,0.6,0.0,0,5.6,34
812605,0.6,0.0,0,,10
812604,0.633,0.0,0,7.4,14
812612,0.6,0.0,0,7.7,33
812616,0.6,0.0,0,4.7,25
813150,0.6,0.0,,8.2,8
813264,3.251,0.0,0,5.9,74
813223,0.6,0.0,0,6.7,8
812987,0.6,0.0,0,7.8,10
813021,0.6,0.0,0,7.4,8
813025,"0,633",0.0,0,4.2,
812955,0.61,0.0,0,5.3,28
812961,"based on the theme of “Does love really exist – can it really lead to fruition?\"",0.0,0,Arpita Roy Chowdhuri,8.1
812972,the best laid plans of mice and men often go awry.\""""",0.0,0,Röckët Stähr,8.6
813098,0.668,0.0,0,,48
813031,0.6,0.0,0,5.4,11
813038,0.6,0.0,0,7.1,
813040,1.4,0.0,0,8.2,41
813046,0.6,0.0,0,7.8,20
813056,0.6,0.0,0,8.1,10
813057,0.6,0.0,0,5.0,7
813063,0.6,0.0,0,7.8,14
813079,6.137,0.0,0,,4007
814153,0.6,0.0,0,7.4,16
815638,"1,153",0.0,,5.2,33
815672,0.6,0.0,0,6.1,51
815650,0.6,0.0,0,6.3,119
815609,0.859,0.0,0,,14
815932,1.4,0.0,0,7.0,87
815272,1.4,0.0,0,,49
815252,0.6,0.0,0,6.1,12
816258,"0,6",0.0,0,6.2,6
816185,"0,6",0.0,0,7.1,88
816208,1.811,0.0,0,5.9,108
816211,0.6,0.0,0,7.0,66
815102,1.11,0.0,0,6.1,14
815128,1.772,0.0,0,3.3,609
815050,0.6,0.0,,7.7,60
815055,0.6,0.0,0,5.9,21
815062,0.901,0.0,,5.9,60
815072,0.6,0.0,0,6.6,12
815222,0.613,0.0,0,6.6,52
815209,"0,849",0.0,0,5.7,9
816575,0.683,0.0,0,5.9,39
816486,0.6,0.0,0,7.3,34
816497,"0,6",0.0,0,7.1,41
816501,0.618,0.0,0,,27
816503,"0,653",0.0,0,8.5,
816511,0.604,0.0,0,7.9,50
816514,0.608,0.0,0,5.2,12
816616,1.19,0.0,0,7.8,35
816629,0.649,0.0,0,4.2,68
816334,0.611,0.0,0,7.0,203
816344,0.861,0.0,0,7.6,26
816365,0.614,0.0,0,5.6,26
816469,0.6,0.0,0,8.7,13
816282,"1,124",0.0,0,6.6,26
816279,"0,6",0.0,0,7.7,6
816367,0.6,0.0,0,6.8,18
816449,0.631,0.0,0,6.2,10
816450,1.018,0.0,0,5.3,309
816375,0.611,0.0,0,5.4,8
816380,0.622,0.0,0,8.1,51
816381,0.6,0.0,0,5.7,21
816399,1.121,0.0,0,7.8,17
816406,"\\"" exhorting the people to donate wealth to the military government. The symbol of the campaign was the wedding ring""",0.0,,,"Chaim Litewski, Cleisson Vidal"
814367,0.98,0.0,,5.7,42
814371,0.6,0.0,0,5.5,37
814535,0.646,0.0,0,5.4,48
814527,0.6,0.0,0,7.1,11
814518,1.101,0.0,0,,9
814515,0.6,0.0,,8.1,16
814546,1.716,0.0,0,6.7,
814551,0.6,0.0,0,7.2,33
814563,"0,6",0.0,0,7.4,11
814566,0.6,0.0,0,7.0,21
814572,0.671,0.0,0,8.2,23
814511,"0,6",0.0,0,6.6,55
814472,0.611,0.0,0,7.0,17
814491,0.61,0.0,0,6.4,8
814497,1.878,0.0,0,8.6,64
814505,born the same day as him,0.0,0,"Mandarin, German, English, Xhosa","freedom, time, racism, individualism, political unrest, essay film, big dreams, social issues, life story, history"
814349,0.858,0.0,0,4.8,87
814229,0.6,0.0,0,,21
814215,1.226,0.0,0,7.7,22073
814214,0.6,0.0,0,8.1,55
814239,"0,6",0.0,0,9.2,12
814198,0.6,0.0,0,7.8,30
814268,1.11,0.0,0,4.5,127
814279,1.494,0.0,0,,27
814877,0.6,0.0,0,,
814869,0.6,0.0,0,8.6,60
814885,0.6,0.0,0,7.8,75
814891,0.94,0.0,,2.4,168
814904,0.6,0.0,0,,17
814806,0.6,0.0,0,6.8,5
814831,0.92,0.0,0,6.2,45
814993,0.6,0.0,0,,19
814937,0.609,0.0,0,7.6,36
814922,"0,905",0.0,0,6.2,
814955,0.6,0.0,0,6.8,7
814667,0.646,0.0,0,7.0,39
814673,"0,6",0.0,0,7.7,23
814585,0.6,0.0,0,8.2,74
814584,0.6,0.0,0,,28
814616,0.6,0.0,0,5.8,16
814618,0.611,0.0,0,6.8,16
814638,0.6,0.0,0,7.4,271
814760,0.6,0.0,,,12
814756,0.908,0.0,,,21
814751,0.6,0.0,0,6.9,16
814763,0.6,0.0,0,8.3,15
814764,1.726,0.0,0,5.4,40
814788,"0,606",0.0,0,6.0,46
814792,1.4,0.0,,8.3,141
814739,"0,6",0.0,,7.4,5
824557,0.6,0.0,0,5.2,7
824593,1.4,0.0,0,5.8,21
824604,0.6,0.0,0,5.9,21
824518,0.6,0.0,0,8.1,78
824508,0.6,0.0,0,9.1,11
824526,0.6,0.0,0,,11
824534,0.6,0.0,0,7.1,37
824610,1.161,0.0,0,5.7,
824607,0.688,0.0,0,8.1,63
824641,0.6,0.0,0,9.2,7
824647,1.43,0.0,0,2.5,174
824649,1.228,0.0,0,5.3,87
824503,0.6,0.0,0,5.9,12
824352,0.66,0.0,0,6.7,43
824380,0.861,0.0,0,5.6,61
824326,0.6,0.0,0,9.5,14
824459,0.6,0.0,0,5.1,17
824486,0.611,0.0,0,7.7,42
824492,1.534,0.0,0,3.8,444
824396,0.6,0.0,0,6.9,20
824970,0.6,0.0,0,6.5,
824986,"0,6",0.0,0,6.6,90
824914,0.86,0.0,0,9.5,
824923,0.846,0.0,,4.1,34
824929,0.6,0.0,0,6.9,67
824931,0.885,0.0,0,6.4,95
824944,0.951,0.0,0,7.2,45
824731,0.6,0.0,0,8.3,77
824734,0.6,0.0,0,8.3,7
824740,1.109,0.0,0,5.4,644
824793,0.6,0.0,0,8.4,13
824877,1.1,0.0,0,5.4,
824886,0.6,0.0,0,6.6,13
824819,0.6,0.0,0,7.6,36
824843,0.6,0.0,0,5.9,20
824299,0.6,0.0,0,7.3,23
823811,0.6,0.0,0,3.4,102
823738,0.882,0.0,,3.5,42
823734,0.6,0.0,0,7.9,30
823761,0.79,0.0,0,6.0,10
823768,0.6,0.0,0,6.7,6
823775,0.6,0.0,0,6.0,6
823884,"0,6",0.0,0,8.5,14
823890,0.61,0.0,0,6.2,65
823880,0.6,0.0,0,7.4,32
823895,0.6,0.0,0,9.1,64
823869,"0,6",0.0,0,5.9,32
823598,"3,443",0.0,0,6.2,
823596,0.6,0.0,0,5.9,13
823583,0.6,0.0,0,8.0,15
823577,0.6,0.0,0,7.4,9
823604,0.87,0.0,0,5.1,32
823620,0.6,0.0,0,4.6,
823540,0.609,0.0,0,7.2,28
823547,1.4,0.0,0,7.9,33
823561,0.6,0.0,0,9.0,15
823919,0.6,0.0,0,7.1,9
824157,"0,939",0.0,0,7.1,17
824124,"1,808",0.0,0,4.4,56
824115,"0,6",0.0,0,6.3,
824136,"0,6",0.0,0,7.1,18
824259,0.6,0.0,0,4.1,50
824286,"and start a journey of survival.\"",0.0,0,Jiang Zhu,6.9
824249,1","233""",0.0,0,3.2,128
824208,0.6,0.0,0,7.3,26
824211,0.6,0.0,0,7.1,10
824209,0.6,0.0,0,6.7,16
823987,0.6,0.0,0,8.3,97
823981,0.6,0.0,0,,7
824003,2.245,0.0,0,5.6,
823973,0.6,0.0,0,8.0,5
823949,0.6,0.0,0,2.9,16
824109,0.6,0.0,,7.7,52
824020,0.6,0.0,0,3.9,20
826295,"1,4",0.0,0,7.8,39
826269,"0,662",0.0,0,5.6,25
826178,0.775,0.0,0,5.7,2257
826182,1.125,0.0,0,7.1,35
826404,0.6,0.0,0,5.3,35
826391,0.6,0.0,0,6.9,30
826406,0.6,0.0,0,7.2,18
826377,"0,6",0.0,0,7.0,290
826360,0.6,0.0,0,6.2,26
826366,"0,6",0.0,0,8.7,
826166,0.6,0.0,0,9.2,21
826020,0.668,0.0,0,3.0,74
826038,0.6,0.0,0,8.2,
826054,"0,6",0.0,0,8.3,18
826056,0.974,6.0,0,,161
826129,0.6,0.0,0,8.5,63
826146,0.6,0.0,0,6.1,12
826161,0.6,0.0,0,8.2,7
826058,0.6,0.0,0,,
